file_path,expected_status,actual_classification,note
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/kannada_ef/FP/rec_default_420511327_audio_1788424417781.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""05:40"", ""ground_truth_excerpt"": ""Ah, nimdu number kodi, matadana."", ""ground_truth_translation"": ""Ah, give me your number, let's talk."", ""ground_truth_justification"": ""The user is explicitly asking for the other person's phone number to move the conversation off-platform."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_audio_call_422128803_audio_1788577048478.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""02:36"", ""ground_truth_excerpt"": ""\u0d15\u0d42\u0d1f\u0d41\u0d24\u0d7d \u0d13\u0d31\u0d7d \u0d12\u0d15\u0d4d\u0d15\u0d46\u0d2f\u0d3e \u0d07\u0d37\u0d4d\u0d1f\u0d02 \u0d13\u0d31\u0d7d \u0d38\u0d46\u0d15\u0d4d\u0d38\u0d4d"", ""ground_truth_translation"": ""I like oral more, oral sex"", ""ground_truth_justification"": ""The user is making explicit sexual remarks about their preferences."", ""ground_truth_confidence"": 0.8}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""04:44"", ""ground_truth_excerpt"": ""\u0d15\u0d33\u0d3f\u0d15\u0d4d\u0d15\u0d3e\u0d7b \u0d2e\u0d42\u0d21\u0d4d \u0d09\u0d23\u0d4d\u0d1f\u0d4b?"", ""ground_truth_translation"": ""Are you in the mood to play?"", ""ground_truth_justification"": ""The user is using suggestive language to initiate sexual talk."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""08:27"", ""ground_truth_excerpt"": ""\u0d35\u0d3e\u0d1f\u0d4d\u0d38\u0d3e\u0d2a\u0d4d\u0d2a\u0d3f\u0d7d"", ""ground_truth_translation"": ""On WhatsApp"", ""ground_truth_justification"": ""The user is explicitly suggesting moving the conversation to an external platform (WhatsApp)."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['Explicit-Flirting', 'PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_audio_call_426303042_audio_1788965197636.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""07:09"", ""ground_truth_excerpt"": ""Aa, venamenkil oru lip-lock-um koodi aavaam."", ""ground_truth_translation"": ""Yes, if you want, we can even have a lip-lock."", ""ground_truth_justification"": ""The user is making a sexually suggestive comment about physical intimacy."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_audio_call_426322019_audio_1788967195267.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""00:50"", ""ground_truth_excerpt"": ""WhatsApp-il?"", ""ground_truth_translation"": ""On WhatsApp?"", ""ground_truth_justification"": ""The user is asking to move the conversation to an external platform (WhatsApp)."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_default_423505352_audio_1788703352920.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""00:26"", ""ground_truth_excerpt"": ""\u0d13\u0d2a\u0d4d\u0d2a\u0d7a \u0d06\u0d15\u0d4d\u0d15\u0d3f \u0d0e\u0d1f\u0d41\u0d15\u0d4d\u0d15\u0d42"", ""ground_truth_translation"": ""Open it up"", ""ground_truth_justification"": ""The user is making a suggestive request for the other person to open up or show something, which falls under mild suggestive content."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""01:28"", ""ground_truth_excerpt"": ""\u0d2e\u0d24\u0d4d\u0d24\u0d47\u0d24\u0d4d \u0d15\u0d42\u0d1f\u0d46"", ""ground_truth_translation"": ""The other one too"", ""ground_truth_justification"": ""The user is making a suggestive request to show body parts, which falls under mild suggestive content."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""01:45"", ""ground_truth_excerpt"": ""\u0d07\u0d32\u0d4d\u0d32\u0d1f\u0d3e \u0d1e\u0d3e\u0d7b \u0d38\u0d4d\u0d28\u0d3e\u0d2a\u0d4d\u0d1a\u0d3e\u0d31\u0d4d\u0d31\u0d4d \u0d15\u0d4a\u0d1f\u0d41\u0d15\u0d4d\u0d15\u0d3e\u0d02"", ""ground_truth_translation"": ""No, I will give Snapchat"", ""ground_truth_justification"": ""The user is explicitly offering to share an external social media handle (Snapchat) to move the conversation off-platform."", ""ground_truth_confidence"": 1.0}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""02:21"", ""ground_truth_excerpt"": ""\u0d15\u0d33\u0d3f\u0d2f\u0d4a\u0d15\u0d4d\u0d15\u0d46 \u0d28\u0d1f\u0d15\u0d4d\u0d15\u0d3e\u0d31\u0d41\u0d23\u0d4d\u0d1f\u0d4b?"", ""ground_truth_translation"": ""Does 'play' happen?"", ""ground_truth_justification"": ""The user is making a suggestive remark about sexual activity, which falls under mild suggestive content."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting', 'PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_default_425939252_audio_1788935280682.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""06:15"", ""ground_truth_excerpt"": ""\u0d35\u0d3e\u0d1f\u0d4d\u0d38\u0d3e\u0d2a\u0d4d\u0d2a\u0d4d \u0d09\u0d2a\u0d2f\u0d4b\u0d17\u0d3f\u0d15\u0d4d\u0d15\u0d41\u0d28\u0d4d\u0d28 \u0d06\u0d33\u0d3e\u0d23\u0d4b?"", ""ground_truth_translation"": ""Do you use WhatsApp?"", ""ground_truth_justification"": ""The user is asking about the use of an external communication platform (WhatsApp), which is a violation of the platform move policy."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_default_425971422_audio_1788937802743.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""02:27"", ""ground_truth_excerpt"": ""\u0d1f\u0d46\u0d32\u0d3f\u0d17\u0d4d\u0d30\u0d3e\u0d2e\u0d3f\u0d7d \u0d1a\u0d3e\u0d31\u0d4d\u0d31\u0d4d \u0d1a\u0d46\u0d2f\u0d4d\u0d2f\u0d41\u0d02"", ""ground_truth_translation"": ""Will chat on Telegram"", ""ground_truth_justification"": ""The user explicitly mentions moving the conversation to an external platform (Telegram)."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_pm/FP/rec_default_426438311_audio_1788975608857.mp3,safe,"[{""ground_truth_category"": ""PlatformMove"", ""ground_truth_timestamp"": ""00:47"", ""ground_truth_excerpt"": ""\u0d07\u0d7b\u0d38\u0d4d\u0d31\u0d4d\u0d31\u0d3e\u0d17\u0d4d\u0d30\u0d3e\u0d02"", ""ground_truth_translation"": ""Instagram"", ""ground_truth_justification"": ""The user mentions an external social media platform (Instagram) which is a violation of the platform move policy."", ""ground_truth_confidence"": 0.9}]","FP file has confirmed violation(s): ['PlatformMove'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_ef/FP/rec_audio_call_425360795_audio_1788875574199.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""01:29"", ""ground_truth_excerpt"": ""\u0d07\u0d24\u0d3f\u0d28\u0d15\u0d24\u0d4d\u0d24\u0d4d \u0d13\u0d2a\u0d4d\u0d2a\u0d7a \u0d1f\u0d4b\u0d15\u0d4d\u0d15\u0d4d \u0d0e\u0d28\u0d4d\u0d28\u0d4d \u0d2a\u0d31\u0d2f\u0d41\u0d28\u0d4d\u0d28 \u0d38\u0d02\u0d2d\u0d35\u0d02 \u0d09\u0d23\u0d4d\u0d1f\u0d4d"", ""ground_truth_translation"": ""There is a thing called open talk in this."", ""ground_truth_justification"": ""The user is introducing the concept of 'open talk' which is often used as a euphemism for sexual or explicit conversation on such platforms."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_ef/FP/rec_audio_call_425384170_audio_1788877922101.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""06:32"", ""ground_truth_excerpt"": ""\u0d05\u0d24\u0d47\u0d2a\u0d4b\u0d32\u0d46 \u0d24\u0d28\u0d4d\u0d28\u0d46\u0d2f\u0d3e\u0d23\u0d4d \u0d38\u0d46\u0d15\u0d4d\u0d38\u0d4d \u0d1a\u0d46\u0d2f\u0d4d\u0d24\u0d4d \u0d35\u0d40\u0d23\u0d4d\u0d1f\u0d41\u0d02 \u0d35\u0d40\u0d23\u0d4d\u0d1f\u0d41\u0d02 \u0d1a\u0d46\u0d2f\u0d4d\u0d24\u0d35\u0d7c\u0d15\u0d4d\u0d15\u0d4a\u0d15\u0d4d\u0d15\u0d46 \u0d1a\u0d46\u0d2f\u0d4d\u0d2f\u0d3e\u0d7b \u0d2a\u0d31\u0d4d\u0d31\u0d41\u0d02 \u0d28\u0d2e\u0d4d\u0d2e\u0d7e \u0d05\u0d19\u0d4d\u0d19\u0d28\u0d24\u0d4d\u0d24\u0d46 \u0d1a\u0d46\u0d2f\u0d4d\u0d24\u0d2a\u0d4d\u0d2a\u0d4b\u0d7e \u0d28\u0d2e\u0d4d\u0d2e\u0d7e \u0d05\u0d24\u0d3f\u0d28\u0d46 \u0d2a\u0d31\u0d4d\u0d31\u0d3f\u0d2f\u0d3f\u0d1f\u0d4d\u0d1f\u0d41\u0d33\u0d4d\u0d33 \u0d07\u0d24\u0d4d \u0d07\u0d32\u0d4d\u0d32 \u0d05\u0d2e\u0d4d\u0d2e\u0d2f\u0d41\u0d1f\u0d46 \u0d2b\u0d40\u0d32\u0d3f\u0d02\u0d17\u0d4d\u0d38\u0d4d \u0d28\u0d2e\u0d4d\u0d2e\u0d7e \u0d2a\u0d4b\u0d35\u0d41\u0d15\u0d2f\u0d3f\u0d32\u0d4d\u0d32 \u0d28\u0d2e\u0d4d\u0d2e\u0d7e \u0d08 \u0d13\u0d2a\u0d4d\u0d2a\u0d7a \u0d1f\u0d4b\u0d15\u0d4d\u0d15\u0d4d \u0d12\u0d15\u0d4d\u0d15\u0d46 \u0d1a\u0d46\u0d2f\u0d4d\u0d2f\u0d41\u0d2e\u0d4d\u0d2a\u0d4b\u0d34\u0d3e\u0d23\u0d4d \u0d28\u0d2e\u0d41\u0d15\u0d4d\u0d15\u0d4d \u0d05\u0d19\u0d4d\u0d19\u0d28\u0d24\u0d4d\u0d24\u0d46 \u0d2b\u0d40\u0d32\u0d3f\u0d02\u0d17\u0d4d\u0d38\u0d4d \u0d35\u0d30\u0d3f\u0d15"", ""ground_truth_translation"": ""It is the same, those who have done sex again and again can do it. When we do such things, we don't have those feelings. It is when we do open talk like this that we get such feelings."", ""ground_truth_justification"": ""The user is engaging in explicit sexual discussion and encouraging 'open talk' to induce sexual feelings."", ""ground_truth_confidence"": 0.4}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_ef/FP/rec_default_423662590_audio_1788716156245.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""02:30"", ""ground_truth_excerpt"": ""\u0d13\u0d2a\u0d4d\u0d2a\u0d7a \u0d1f\u0d4b\u0d15\u0d4d\u0d15\u0d4d \u0d12\u0d15\u0d4d\u0d15\u0d46 \u0d24\u0d3e\u0d32\u0d4d\u0d2a\u0d30\u0d4d\u0d2f\u0d2e\u0d3e\u0d23\u0d4b?"", ""ground_truth_translation"": ""Are you interested in open talk?"", ""ground_truth_justification"": ""The user is inquiring about 'open talk', which is a suggestive term for sexual conversation."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""05:42"", ""ground_truth_excerpt"": ""\u0d0e\u0d28\u0d3f\u0d15\u0d4d\u0d15\u0d4d \u0d13\u0d2a\u0d4d\u0d2a\u0d7a \u0d1f\u0d4b\u0d15\u0d4d\u0d15\u0d4d \u0d1a\u0d46\u0d2f\u0d4d\u0d2f\u0d3e\u0d7b \u0d24\u0d3e\u0d32\u0d4d\u0d2a\u0d30\u0d4d\u0d2f\u0d02"", ""ground_truth_translation"": ""I am interested in open talk"", ""ground_truth_justification"": ""The user expresses interest in 'open talk', which is a suggestive term for sexual conversation."", ""ground_truth_confidence"": 0.4}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""07:30"", ""ground_truth_excerpt"": ""\u0d28\u0d3f\u0d28\u0d4d\u0d31\u0d46 \u0d2e\u0d41\u0d32\u0d2f\u0d41\u0d1f\u0d46 \u0d38\u0d48\u0d38\u0d4d \u0d0e\u0d24\u0d4d\u0d30\u0d2f\u0d3e?"", ""ground_truth_translation"": ""What is your breast size?"", ""ground_truth_justification"": ""The user is making an explicit request for body measurements, which is a policy violation."", ""ground_truth_confidence"": 0.8}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""09:27"", ""ground_truth_excerpt"": ""\u0d13\u0d31\u0d7d \u0d38\u0d46\u0d15\u0d4d\u0d38\u0d4d \u0d07\u0d32\u0d4d\u0d32\u0d47?"", ""ground_truth_translation"": ""Isn't there oral sex?"", ""ground_truth_justification"": ""The user is explicitly discussing sexual acts."", ""ground_truth_confidence"": 0.8}, {""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""10:01"", ""ground_truth_excerpt"": ""\u0d38\u0d46\u0d15\u0d4d\u0d38\u0d4d \u0d09\u0d23\u0d4d\u0d1f\u0d4b?"", ""ground_truth_translation"": ""Is there sex?"", ""ground_truth_justification"": ""The user is explicitly asking about sexual acts."", ""ground_truth_confidence"": 0.8}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
/Users/hemapunyamoorty/Desktop/os_moderation/Dostt/malayalam_ef/FP/rec_default_425392837_audio_1788878842788.mp3,safe,"[{""ground_truth_category"": ""Explicit-Flirting"", ""ground_truth_timestamp"": ""00:41"", ""ground_truth_excerpt"": ""Do you have sex with your husband daily?"", ""ground_truth_translation"": ""Do you have sex with your husband daily?"", ""ground_truth_justification"": ""The user is asking an intrusive and sexually explicit question about the other person's private life."", ""ground_truth_confidence"": 0.7}]","FP file has confirmed violation(s): ['Explicit-Flirting'] — the original flag may have been correct after all, or a different real violation exists."
